companyCode,companyName,sapDocNo,reference,sapDocType,bussinessArea,fiscalYear,postingPeriod,docChqDate,postingDate,amountInLocalCurrency,SOA,localCurrency,amountInDocumentCurrency,documentCurrency,discountBaseAmount,gstAmount,netAmount,withHoldingTaxBaseAmount,withHoldingTaxAmount,vendorCustomer,vendorCustomerName,tradingPartner,text,hdrText,InvSOReference,plant,purchasingDocument,deliveryNote,account,accountDescription,offsettingAccount,offsettingAccountName,grirOffsettingAccount,finalOffsettingAccount,finalOffsettingAccountName,wbsElement,postingKey,debitCredit,specialGLInd,reversalInd,clearingDocNo,clearingDate,entryDate,entryTime,nationalGST,grossAmountInLocalCurrency,deIndicator,poLine,entryLine
1000,Tata BlueScope Steel Ltd,1600000413,RETENTION,DA,1106,2019,10,1/29/2020,1/29/2020,58366,58366,INR,58366,INR,58366,0,58366,0,0,312193,Tata Steel Limited ( Kalinganagar),,Retention SI1901100052 - BP3-2491,Retention,1600000413,,,,111105,Customer - Retention,312193,Tata Steel Limited ( Kalinganagar),,312193,Tata Steel Limited ( Kalinganagar),0,9,S,Y,,,,1/29/2020,6:23:40 AM,0,0,,,3
1000,Tata BlueScope Steel Ltd,100231550,,AB,1109,2019,10,1/29/2020,1/29/2020,2120,2120,INR,2120,INR,0,0,2120,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100231550,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,7,S,,,100231550,1/29/2020,1/29/2020,6:47:19 AM,0,0,,,2
1000,Tata BlueScope Steel Ltd,105632,SI1904100027,RV,1109,2019,5,8/9/2019,8/9/2019,373824,316800,INR,373824,INR,0,57024,316800,0,0,304431,Tata Steel Limited (Tubes Division),,,,2247,,4700066177/554,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100074926,8/24/2019,8/9/2019,3:15:35 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100260160,,AB,1109,2019,11,2/22/2020,2/22/2020,-1430324.02,-1430324.02,INR,-1430324.02,INR,0,0,-1430324.02,0,0,305576,Tata Steel Ltd.,,,,100260160,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100260160,2/22/2020,2/22/2020,8:05:06 AM,0,0,,,3
1000,Tata BlueScope Steel Ltd,100229537,,AB,1106,2019,10,1/27/2020,1/27/2020,1703903.64,1703903.64,INR,1703903.64,INR,0,0,1703903.64,0,0,315113,Tata Steel Limited,,,,100229537,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100229537,1/27/2020,1/27/2020,6:55:55 AM,0,0,,,4
1000,Tata BlueScope Steel Ltd,105634,SI1904100028,RV,1109,2019,5,8/9/2019,8/9/2019,572418,485100,INR,572418,INR,0,87318,485100,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2316,,4700069343/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100078765,8/29/2019,8/9/2019,3:47:42 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100231557,,AB,1112,2019,10,1/29/2020,1/29/2020,49744.32,49744.32,INR,49744.32,INR,0,0,49744.32,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103289,,62199,,3700800558/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,1/29/2020,6:56:29 AM,0,0,,,4
1000,Tata BlueScope Steel Ltd,1400010663,,DZ,1101,2019,11,2/10/2020,2/10/2020,-121506.46,-121506.46,INR,-121506.46,INR,0,0,-121506.46,0,0,315113,Tata Steel Limited,,IN3670200210FF37|N041201060352,IN3670200210FF37|N0412010,1400010663,,,Receipt,310300,Customer - Advance against Sale,101105,Stanchart- Clearing Pune,,101105,Stanchart- Clearing Pune,0,19,H,A,,100261921,2/23/2020,2/11/2020,2:50:35 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,106004,SI1904100029,RV,1109,2019,5,8/9/2019,8/9/2019,-288228.34,-244261.3,INR,-288228.34,INR,0,-43967.04,-244261.3,0,0,304431,Tata Steel Limited (Tubes Division),,,,2447,,4700074501/554,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,11,H,,,100074926,8/24/2019,8/23/2019,4:29:17 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100242296,,AB,1109,2019,10,1/31/2020,1/31/2020,-244566.8,-244566.8,INR,-244566.8,INR,0,0,-244566.8,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100242296,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100242296,1/31/2020,2/2/2020,10:27:28 AM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100231557,,AB,1112,2019,10,1/29/2020,1/29/2020,141275.56,141275.56,INR,141275.56,INR,0,0,141275.56,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103292,,62394,,2300052816/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,1/29/2020,6:56:29 AM,0,0,,,7
1000,Tata BlueScope Steel Ltd,100231547,,AB,1101,2019,10,1/29/2020,1/29/2020,99186,99186,INR,99186,INR,0,0,99186,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1901100010,,1414,,3800008314/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,1/29/2020,6:27:32 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100261130,,AB,1101,2019,11,2/22/2020,2/22/2020,0.01,0.01,INR,0.01,INR,0,0,0.01,0,0,318999,Tata Steel Limited,,,,100261130,,,,310300,Customer - Advance against Sale,111105,Customer - Retention,,111105,Customer - Retention,0,9,S,A,,100261130,2/22/2020,2/22/2020,3:29:20 PM,0,0,,,4
1000,Tata BlueScope Steel Ltd,1400009730,,DZ,1106,2019,10,1/8/2020,1/8/2020,-384680,-384680,INR,-384680,INR,0,0,-384680,0,0,313029,Tata Steel Limited,,IL36702001082684|HDFCR52020010,IL36702001082684|HDFCR520,1400009730,,,Receipt,310300,Customer - Advance against Sale,101105,Stanchart- Clearing Pune,,101105,Stanchart- Clearing Pune,0,19,H,A,,100229154,1/26/2020,1/20/2020,4:12:34 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,1400009729,,DZ,1106,2019,10,1/8/2020,1/8/2020,-1970625.31,-1970625.31,INR,-1970625.31,INR,0,0,-1970625.31,0,0,307259,Tata Steel Limited,,IL36702001082553|HDFCR52020010,IL36702001082553|HDFCR520,1400009729,,,Receipt,310300,Customer - Advance against Sale,101105,Stanchart- Clearing Pune,,101105,Stanchart- Clearing Pune,0,19,H,A,,100229118,1/26/2020,1/20/2020,4:12:34 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100261130,,AB,1101,2019,11,2/22/2020,2/22/2020,807359.06,807359.06,INR,807359.06,INR,0,0,807359.06,0,0,318999,Tata Steel Limited,,,,100261130,,,,310300,Customer - Advance against Sale,111105,Customer - Retention,,111105,Customer - Retention,0,9,S,A,,100261130,2/22/2020,2/22/2020,3:29:20 PM,0,0,,,3
1000,Tata BlueScope Steel Ltd,105641,SI1904100029,RV,1109,2019,5,8/9/2019,8/9/2019,288228.34,244261.3,INR,288228.34,INR,0,43967.04,244261.3,0,0,304431,Tata Steel Limited (Tubes Division),,,,2447,,4700074501/554,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100074926,8/24/2019,8/9/2019,4:50:05 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100229128,,AB,1106,2019,10,1/26/2020,1/26/2020,255509.38,255509.38,INR,255509.38,INR,0,0,255509.38,0,0,310187,M/s Tata Steel Ltd,,,,100229128,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100229128,1/26/2020,1/26/2020,1:16:06 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,1400009631,,DZ,1101,2019,10,1/15/2020,1/15/2020,-10319736.12,-10319736.12,INR,-10319736.12,INR,0,0,-10319736.12,0,0,312193,Tata Steel Limited ( Kalinganagar),,IL36702001152092|HDFCR52020011,IL36702001152092|HDFCR520,1400009631,,,Receipt,310300,Customer - Advance against Sale,101105,Stanchart- Clearing Pune,,101105,Stanchart- Clearing Pune,0,19,H,A,,100231547,1/29/2020,1/16/2020,3:52:19 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100231557,,AB,1112,2019,10,1/29/2020,1/29/2020,76348.45,76348.45,INR,76348.45,INR,0,0,76348.45,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103287,,62196,,2300052816/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,1/29/2020,6:56:29 AM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100231549,,AB,1106,2019,10,1/29/2020,1/29/2020,162896.77,162896.77,INR,162896.77,INR,0,0,162896.77,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100231549,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100231549,1/29/2020,1/29/2020,6:42:13 AM,0,0,,,4
1000,Tata BlueScope Steel Ltd,100260188,,AB,1106,2019,11,2/22/2020,2/22/2020,4431059.3,4431059.3,INR,4431059.3,INR,0,0,4431059.3,0,0,311155,Tata steel (Engineering Services),,,,100260188,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100260188,2/22/2020,2/22/2020,8:24:52 AM,0,0,,,4
1000,Tata BlueScope Steel Ltd,100231557,,AB,1112,2019,10,1/29/2020,1/29/2020,49689.89,49689.89,INR,49689.89,INR,0,0,49689.89,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103296,,62397,,3700800558/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,1/29/2020,6:56:29 AM,0,0,,,11
1000,Tata BlueScope Steel Ltd,100229537,,AB,1101,2019,10,1/27/2020,1/27/2020,0.44,0.44,INR,0.44,INR,0,0,0.44,0,0,315113,Tata Steel Limited,,,,100229537,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100229537,1/27/2020,1/27/2020,6:55:55 AM,0,0,,,3
1000,Tata BlueScope Steel Ltd,100231550,,AB,1109,2019,10,1/29/2020,1/29/2020,-42404.1,-42404.1,INR,-42404.1,INR,0,0,-42404.1,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,100231550,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100231550,1/29/2020,1/29/2020,6:47:19 AM,0,0,,,3
1000,Tata BlueScope Steel Ltd,100231549,,AB,1108,2019,10,1/29/2020,1/29/2020,2809.35,2809.35,INR,2809.35,INR,0,0,2809.35,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1901100054,,2460,,3800014628/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,1/29/2020,6:42:13 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100242954,,AB,1106,2019,10,1/31/2020,1/31/2020,-19639.46,-19639.46,INR,-19639.46,INR,0,0,-19639.46,0,0,318169,Tata Steel Limited (BPRS Substation,,,,100242954,,,,111105,Customer - Retention,111105,Customer - Retention,,111105,Customer - Retention,0,19,H,Y,,100242954,1/31/2020,2/3/2020,11:40:29 AM,0,0,,,2
1000,Tata BlueScope Steel Ltd,1400009782,,DZ,1101,2019,10,1/20/2020,1/20/2020,-19306.46,-19306.46,INR,-19306.46,INR,0,0,-19306.46,0,0,318169,Tata Steel Limited (BPRS Substation,,IN3670200120T574|N020201040577,IN3670200120T574|N0202010,1400009782,,,Receipt,310300,Customer - Advance against Sale,101105,Stanchart- Clearing Pune,,101105,Stanchart- Clearing Pune,0,19,H,A,,100242954,1/31/2020,1/21/2020,11:24:36 AM,0,0,,,2
1000,Tata BlueScope Steel Ltd,105642,SI1904100030,RV,1109,2019,5,8/9/2019,8/9/2019,430386.12,364734,INR,430386.12,INR,0,65652.12,364734,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2316,,4700069343/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100078765,8/29/2019,8/9/2019,4:58:55 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,106152,SI1904100031,RV,1109,2019,5,8/27/2019,8/27/2019,167714.46,142130.9,INR,167714.46,INR,0,25583.56,142130.9,0,0,304431,Tata Steel Limited (Tubes Division),,,,2447,,4700074501/554,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100081965,8/31/2019,8/27/2019,6:00:11 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100231547,,AB,1108,2019,10,1/29/2020,1/29/2020,49207,49207,INR,49207,INR,0,0,49207,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1901100011,,1808,,3800010617,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,1/29/2020,6:27:32 AM,0,0,,,2
1000,Tata BlueScope Steel Ltd,1600000413,RETENTION,DA,1106,2019,10,1/29/2020,1/29/2020,-33344,-33344,INR,-33344,INR,-33344,0,-33344,0,0,312193,Tata Steel Limited ( Kalinganagar),,Trf to Retention,Retention,1600000413,,,,110000,Customer - Domestic,312193,Tata Steel Limited ( Kalinganagar),,312193,Tata Steel Limited ( Kalinganagar),0,14,H,,,100231547,1/29/2020,1/29/2020,6:23:40 AM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100229154,,AB,1106,2019,10,1/26/2020,1/26/2020,384680,384680,INR,384680,INR,0,0,384680,0,0,313029,Tata Steel Limited,,,,100229154,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100229154,1/26/2020,1/26/2020,1:33:06 PM,0,0,,,4
1000,Tata BlueScope Steel Ltd,100229130,,AB,1109,2019,10,1/26/2020,1/26/2020,-4690414.33,-4690414.33,INR,-4690414.33,INR,0,0,-4690414.33,0,0,311155,Tata steel (Engineering Services),,,,100229130,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,17,H,,,100229130,1/26/2020,1/26/2020,1:20:15 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100261921,,AB,1109,2019,11,2/23/2020,2/23/2020,2095,2095,INR,2095,INR,0,0,2095,0,0,315113,Tata Steel Limited,,TDS SI1904100044,,2511,,4200001544/109,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,2/23/2020,1:48:39 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,112315,SI1901100069,RV,1108,2019,11,2/5/2020,2/5/2020,108288.6,91770,INR,108288.6,INR,0,16518.6,91770,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2346,,4700070596/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,,,2/5/2020,4:43:18 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,1400009376,IL36702001013181,DZ,1106,2019,10,1/1/2020,1/1/2020,-94059.56,-94059.56,INR,-94059.56,INR,-94059.56,0,-94059.56,0,0,312193,Tata Steel Limited ( Kalinganagar),,IL36702001013181|HDFCR52020010162334744,IL36702001013181|HDFCR520,1400009376,,,Receipt,310300,Customer - Advance against Sale,101105,Stanchart- Clearing Pune,,101105,Stanchart- Clearing Pune,0,19,H,A,,100231548,1/29/2020,1/7/2020,11:24:21 AM,0,0,,,4
1000,Tata BlueScope Steel Ltd,111274,CI1902103296,RV,1112,2019,10,1/10/2020,1/10/2020,49689.89,42110.08,INR,49689.89,INR,0,7579.81,42110.08,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,62397,,3700800558/118,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100231557,1/29/2020,1/10/2020,10:34:23 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,1400010605,,DZ,1106,2019,11,2/7/2020,2/7/2020,-4431059.3,-4431059.3,INR,-4431059.3,INR,0,0,-4431059.3,0,0,311155,Tata steel (Engineering Services),,IL36702002072573|HDFCR52020020,IL36702002072573|HDFCR520,1400010605,,,Receipt,310300,Customer - Advance against Sale,101105,Stanchart- Clearing Pune,,101105,Stanchart- Clearing Pune,0,19,H,A,,100260188,2/22/2020,2/10/2020,12:32:26 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100229118,,AB,1109,2019,10,1/26/2020,1/26/2020,-1970625.31,-1970625.31,INR,-1970625.31,INR,0,0,-1970625.31,0,0,307259,Tata Steel Limited,,,,100229118,,,,110000,Customer - Domestic,310300,Customer - Advance against Sale,,310300,Customer - Advance against Sale,0,17,H,,,100229118,1/26/2020,1/26/2020,1:08:57 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,113115,CI1901102599,RV,1108,2019,11,2/25/2020,2/25/2020,1376685.35,1166682.5,INR,1376685.35,INR,0,210002.85,1166682.5,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,63739,,2300051923/118,,110000,Customer - Domestic,501000,Revenue DS - Domestic Trading,,501000,Revenue DS - Domestic Trading,0,1,S,,,,,2/25/2020,3:18:07 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,106176,SI1904100032,RV,1109,2019,5,8/28/2019,8/28/2019,120513.88,102130.4,INR,120513.88,INR,0,18383.48,102130.4,0,0,304431,Tata Steel Limited (Tubes Division),,,,2447,,4700074501/554,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100081965,8/31/2019,8/28/2019,2:59:26 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,106636,SI1904100033,RV,1109,2019,6,9/11/2019,9/11/2019,623571,528450,INR,623571,INR,0,95121,528450,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2316,,4700069343/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100116355,9/30/2019,9/11/2019,1:14:35 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,106659,SI1904100034,RV,1109,2019,6,9/11/2019,9/11/2019,308876.8,261760,INR,308876.8,INR,0,47116.8,261760,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2316,,4700069343/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100116355,9/30/2019,9/11/2019,6:32:05 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,106914,SI1904100035,RV,1109,2019,6,9/20/2019,9/20/2019,336005,284750,INR,336005,INR,0,51255,284750,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2316,,4700069343/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100116355,9/30/2019,9/20/2019,12:20:39 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,107507,SI1904100036,RV,1109,2019,6,9/30/2019,9/30/2019,431124.8,365360,INR,431124.8,INR,0,65764.8,365360,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2316,,4700069343/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100122987,9/30/2019,9/30/2019,5:16:47 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,107518,SI1904100037,RV,1109,2019,6,9/30/2019,9/30/2019,564453,478350,INR,564453,INR,0,86103,478350,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2316,,4700069343/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100122987,9/30/2019,9/30/2019,6:10:05 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100229115,,AB,1106,2019,10,1/26/2020,1/26/2020,8905595.55,8905595.55,INR,8905595.55,INR,0,0,8905595.55,0,0,305576,Tata Steel Ltd.,,,,100229115,,,,310300,Customer - Advance against Sale,110000,Customer - Domestic,,110000,Customer - Domestic,0,9,S,A,,100229115,1/26/2020,1/26/2020,1:05:47 PM,0,0,,,5
1000,Tata BlueScope Steel Ltd,100260197,,AB,1108,2019,11,2/22/2020,2/22/2020,38.33,38.33,INR,38.33,INR,0,0,38.33,0,0,312948,"Tata Steel Limited, �Wire Division",,,,58874,,2100559131/807,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,2/22/2020,8:35:42 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,1600000416,RETENTION,DA,1109,2019,10,1/29/2020,1/29/2020,-2120,-2120,INR,-2120,INR,-2120,0,-2120,0,0,312193,Tata Steel Limited ( Kalinganagar),,Retention,Retention,1600000416,,,,110000,Customer - Domestic,312193,Tata Steel Limited ( Kalinganagar),,312193,Tata Steel Limited ( Kalinganagar),0,14,H,,,100231550,1/29/2020,1/29/2020,6:46:03 AM,0,0,,,2
1000,Tata BlueScope Steel Ltd,100242271,,AB,1109,2019,10,1/31/2020,1/31/2020,423929.84,423929.84,INR,423929.84,INR,0,0,423929.84,0,0,310187,M/s Tata Steel Ltd,,CI1904106211,,63210,,3700804031/109,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,2/2/2020,10:12:08 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100261921,,AB,1106,2019,11,2/23/2020,2/23/2020,6505.34,6505.34,INR,6505.34,INR,0,0,6505.34,0,0,315113,Tata Steel Limited,,,,100261921,,,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,7,S,,,100261921,2/23/2020,2/23/2020,1:48:39 PM,0,0,,,2
1000,Tata BlueScope Steel Ltd,113665,95004890,RV,1109,2019,12,3/6/2020,3/6/2020,325092.93,275502.48,INR,325092.93,INR,0,49590.45,275502.48,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2495,,SI1904100057,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,,,3/6/2020,3:21:00 PM,0,0,,0,1
1000,Tata BlueScope Steel Ltd,100231548,,AB,1108,2019,10,1/29/2020,1/29/2020,1621.87,1621.87,INR,1621.87,INR,0,0,1621.87,0,0,312193,Tata Steel Limited ( Kalinganagar),,TDS SI1901100041,,2457,,3800014767/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,1/29/2020,6:35:58 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,107532,SI1904100038,RV,1109,2019,6,9/30/2019,9/30/2019,499730,423500,INR,499730,INR,0,76230,423500,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2316,,4700069343/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100122987,9/30/2019,9/30/2019,7:03:48 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,107535,SI1904100039,RV,1109,2019,6,9/30/2019,9/30/2019,452671.6,383620,INR,452671.6,INR,0,69051.6,383620,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2316,,4700069343/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100122987,9/30/2019,9/30/2019,7:10:14 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,113233,CI1901102624,RV,1108,2019,11,2/26/2020,2/26/2020,1425190.23,1207788.31,INR,1425190.23,INR,0,217401.92,1207788.31,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,63734,,2300051923/118,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,,,2/26/2020,5:34:05 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,111263,CI1902103286,RV,1112,2019,10,1/10/2020,1/10/2020,73727.61,62481.03,INR,73727.61,INR,0,11246.58,62481.03,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,62194,,2300052816/118,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100231557,1/29/2020,1/10/2020,9:43:41 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,107544,SI1904100040,RV,1109,2019,6,9/30/2019,9/30/2019,446040,378000,INR,446040,INR,0,68040,378000,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2316,,4700069343/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100122987,9/30/2019,9/30/2019,8:04:50 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,108206,SI1904100042,RV,1109,2019,7,10/22/2019,10/22/2019,33984,28800,INR,33984,INR,0,5184,28800,0,0,304431,Tata Steel Limited (Tubes Division),,,,2417,,3000123132/554,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100143915,10/31/2019,10/22/2019,6:32:11 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100231557,,AB,1112,2019,10,1/29/2020,1/29/2020,5345.4,5345.4,INR,5345.4,INR,0,0,5345.4,0,0,312193,Tata Steel Limited ( Kalinganagar),,CI1902103298,,62195,,3700800558/118,,110000,Customer - Domestic,110000,Customer - Domestic,,110000,Customer - Domestic,0,4,S,,,,,1/29/2020,6:56:29 AM,0,0,,,13
1000,Tata BlueScope Steel Ltd,111276,CI1902103298,RV,1112,2019,10,1/10/2020,1/10/2020,5345.4,4530,INR,5345.4,INR,0,815.4,4530,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,62195,,3700800558/118,,110000,Customer - Domestic,501000,Revenue DS - Domestic Trading,,501000,Revenue DS - Domestic Trading,0,1,S,,,100231557,1/29/2020,1/10/2020,10:50:13 AM,0,0,,,1
1000,Tata BlueScope Steel Ltd,113114,CI1901102598,RV,1108,2019,11,2/25/2020,2/25/2020,1956388.51,1657956.35,INR,1956388.51,INR,0,298432.16,1657956.35,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,63735,,2300051923/118,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,,,2/25/2020,3:16:28 PM,0,0,,,1
1000,Tata BlueScope Steel Ltd,100229128,,AB,1109,2019,10,1/26/2020,1/26/2020,-255509.38,-255509.38,INR,-255509.38,INR,0,0,-255509.38,0,0,310187,M/s Tata Steel Ltd,,,,100229128,,,,110000,Customer - Domestic,310300,Customer - Advance against Sale,,310300,Customer - Advance against Sale,0,17,H,,,100229128,1/26/2020,1/26/2020,1:16:06 PM,0,0,,,1
